F,N,M,mode,W,core_type,model,work,placement,n_machines,n_ticks,repeat,scenario_name,sim_id,setup_s,broker_setup_s,federate_spawn_s,sim_wall_s,perf_n_ticks,tick_mean_s,tick_median_s,tick_p95_s,failure_mode,peak_rss_mb,cpu_util_pct,throughput_inst_steps_s,exchange,distance,fanout,msg_width,freq,causality,n_edges,n_subs,max_fed_in,max_fed_out
2,4,4,seq,,zmq,exchange_dummy,,local,1,300,1,scaling_F2_N4_M4_seq_zmq_local_xcross_fed_Nto1_w1_f1_same_step,20260728_083128,1.7979145050048828,0.6326746940612793,0.06726336479187012,0.10556459426879883,300,0.0003511977195739746,0.00032341480255126953,0.00044226646423339844,,1327.8984375,1503.52,90939.58127244393,on,cross_fed,Nto1,1,1,same_step,16,4,16,4
2,4,4,seq,,zmq,exchange_dummy,,local,1,300,2,scaling_F2_N4_M4_seq_zmq_local_xcross_fed_Nto1_w1_f1_same_step,20260728_083132,1.8475196361541748,0.6316735744476318,0.07071542739868164,0.10269403457641602,300,0.00034166892369588215,0.0003066062927246094,0.0004093647003173828,,1321.81640625,1748.05,93481.5740719244,on,cross_fed,Nto1,1,1,same_step,16,4,16,4
2,4,4,seq,,zmq,exchange_dummy,,local,1,300,0,scaling_F2_N4_M4_seq_zmq_local_xcross_fed_1toN_w1_f1_same_step,20260728_083136,1.819324254989624,0.6314306259155273,0.07179760932922363,0.18115806579589844,300,0.0006027499834696452,0.0005573034286499023,0.0008573532104492188,,1328.05078125,1420.85,52992.39621389991,on,cross_fed,1toN,1,1,same_step,16,16,4,16
2,4,4,seq,,zmq,exchange_dummy,,local,1,300,1,scaling_F2_N4_M4_seq_zmq_local_xcross_fed_1toN_w1_f1_same_step,20260728_083139,1.8306715488433838,0.6336865425109863,0.07438492774963379,0.12213420867919922,300,0.0004062811533610026,0.00030803680419921875,0.0006768703460693359,,1344.16796875,1274.909090909091,78602.05673592728,on,cross_fed,1toN,1,1,same_step,16,16,4,16
2,4,4,seq,,zmq,exchange_dummy,,local,1,300,2,scaling_F2_N4_M4_seq_zmq_local_xcross_fed_1toN_w1_f1_same_step,20260728_083144,1.8142540454864502,0.6322007179260254,0.07077693939208984,0.10488271713256836,300,0.0003488612174987793,0.0003052949905395508,0.0004901885986328125,,1328.0078125,1409.83,91530.80948375804,on,cross_fed,1toN,1,1,same_step,16,16,4,16
2,4,4,seq,,zmq,exchange_dummy,,local,1,300,0,scaling_F2_N4_M4_seq_zmq_local_xcross_fed_1to1_w1_f1_same_step,20260728_083147,1.8306457996368408,0.6314177513122559,0.06636166572570801,0.11148285865783691,300,0.0003709046045939128,0.00029528141021728516,0.0006000995635986328,,1327.55859375,1602.22,86111.89303518231,on,cross_fed,1to1,1,1,same_step,16,16,4,4
2,4,4,seq,,zmq,exchange_dummy,,local,1,300,1,scaling_F2_N4_M4_seq_zmq_local_xcross_fed_1to1_w1_f1_same_step,20260728_083151,1.866136074066162,0.6347963809967041,0.07556629180908203,0.09754514694213867,300,0.00032454649607340495,0.0002994537353515625,0.0004239082336425781,,1345.96484375,1491.2636363636361,98415.96738476881,on,cross_fed,1to1,1,1,same_step,16,16,4,4
2,4,4,seq,,zmq,exchange_dummy,,local,1,300,2,scaling_F2_N4_M4_seq_zmq_local_xcross_fed_1to1_w1_f1_same_step,20260728_083155,1.818164587020874,0.6323080062866211,0.06472301483154297,0.10479354858398438,300,0.0003486331303914388,0.0002955198287963867,0.0005905628204345703,,1326.953125,1462.1,91608.69280331986,on,cross_fed,1to1,1,1,same_step,16,16,4,4
2,4,16,seq,,zmq,exchange_dummy,,local,1,300,0,scaling_F2_N4_M16_seq_zmq_local_xcross_fed_Nto1_w1_f1_same_step,20260728_083159,1.8706021308898926,0.6340608596801758,0.07132530212402344,0.4007554054260254,300,0.001334982713063558,0.0011055469512939453,0.0023107528686523438,,1357.14453125,1679.0099999999998,95819.04443479347,on,cross_fed,Nto1,1,1,same_step,64,16,64,16
2,4,16,seq,,zmq,exchange_dummy,,local,1,300,1,scaling_F2_N4_M16_seq_zmq_local_xcross_fed_Nto1_w1_f1_same_step,20260728_083203,1.7968268394470215,0.633873701095581,0.06525874137878418,0.3364255428314209,300,0.0011206332842508952,0.0010809898376464844,0.001277923583984375,,1355.44921875,1527.96,114141.1549099939,on,cross_fed,Nto1,1,1,same_step,64,16,64,16
2,4,16,seq,,zmq,exchange_dummy,,local,1,300,2,scaling_F2_N4_M16_seq_zmq_local_xcross_fed_Nto1_w1_f1_same_step,20260728_083206,1.8062655925750732,0.6313459873199463,0.07156825065612793,0.3503904342651367,300,0.0011671614646911622,0.0010993480682373047,0.0013506412506103516,,1346.46484375,1464.5900000000001,109592.03290048474,on,cross_fed,Nto1,1,1,same_step,64,16,64,16
2,4,16,seq,,zmq,exchange_dummy,,local,1,300,0,scaling_F2_N4_M16_seq_zmq_local_xcross_fed_1toN_w1_f1_same_step,20260728_083210,1.8766353130340576,0.6349923610687256,0.07067394256591797,0.32311058044433594,300,0.0010762794812520344,0.0010275840759277344,0.001251220703125,,1350.51953125,1737.3600000000001,118844.76189913992,on,cross_fed,1toN,1,1,same_step,64,64,16,64
2,4,16,seq,,zmq,exchange_dummy,,local,1,300,1,scaling_F2_N4_M16_seq_zmq_local_xcross_fed_1toN_w1_f1_same_step,20260728_083214,1.8024053573608398,0.6325607299804688,0.06534409523010254,0.3653249740600586,300,0.0012169726689656576,0.001058340072631836,0.0019898414611816406,,1327.87890625,1532.3600000000001,105111.89413972867,on,cross_fed,1toN,1,1,same_step,64,64,16,64
2,4,16,seq,,zmq,exchange_dummy,,local,1,300,2,scaling_F2_N4_M16_seq_zmq_local_xcross_fed_1toN_w1_f1_same_step,20260728_083218,1.8587570190429688,0.6336314678192139,0.07005476951599121,0.39087629318237305,300,0.0013020745913187664,0.0010638236999511719,0.002191781997680664,,1350.78125,1721.08,98240.80065680403,on,cross_fed,1toN,1,1,same_step,64,64,16,64
2,4,16,seq,,zmq,exchange_dummy,,local,1,300,0,scaling_F2_N4_M16_seq_zmq_local_xcross_fed_1to1_w1_f1_same_step,20260728_083221,1.8715925216674805,0.6351993083953857,0.07184433937072754,0.36283111572265625,300,0.001208646297454834,0.001043558120727539,0.0019397735595703125,,1351.125,1733.1299999999999,105834.36297495637,on,cross_fed,1to1,1,1,same_step,64,64,16,16
2,4,16,seq,,zmq,exchange_dummy,,local,1,300,1,scaling_F2_N4_M16_seq_zmq_local_xcross_fed_1to1_w1_f1_same_step,20260728_083225,1.827810525894165,0.6346800327301025,0.06542062759399414,0.3655087947845459,300,0.0012175504366556803,0.0010874271392822266,0.001947641372680664,,1345.83203125,1558.2800000000002,105059.03154159505,on,cross_fed,1to1,1,1,same_step,64,64,16,16
2,4,16,seq,,zmq,exchange_dummy,,local,1,300,2,scaling_F2_N4_M16_seq_zmq_local_xcross_fed_1to1_w1_f1_same_step,20260728_083229,1.826728105545044,0.6314232349395752,0.07217717170715332,0.4682652950286865,300,0.0015598042805989583,0.0012084245681762695,0.002366304397583008,,1352.06640625,1794.3,82004.79601557397,on,cross_fed,1to1,1,1,same_step,64,64,16,16
2,16,4,seq,,zmq,exchange_dummy,,local,1,300,0,scaling_F2_N16_M4_seq_zmq_local_xcross_fed_Nto1_w1_f1_same_step,20260728_083233,2.775653123855591,0.6330864429473877,0.3080010414123535,0.14338970184326172,300,0.0004772178332010905,0.00036716461181640625,0.0008556842803955078,,4646.15234375,3527.4785714285717,267801.6587409797,on,cross_fed,Nto1,1,1,same_step,64,4,64,4
2,16,4,seq,,zmq,exchange_dummy,,local,1,300,1,scaling_F2_N16_M4_seq_zmq_local_xcross_fed_Nto1_w1_f1_same_step,20260728_083238,2.8803763389587402,0.633307933807373,0.5293416976928711,0.12705755233764648,300,0.00042278448740641275,0.00039887428283691406,0.0005505084991455078,,4633.4453125,3357.04,302225.2459102526,on,cross_fed,Nto1,1,1,same_step,64,4,64,4
2,16,4,seq,,zmq,exchange_dummy,,local,1,300,2,scaling_F2_N16_M4_seq_zmq_local_xcross_fed_Nto1_w1_f1_same_step,20260728_083243,2.856199026107788,0.6348071098327637,0.5638720989227295,0.12466597557067871,300,0.0004148403803507487,0.00040471553802490234,0.0004630088806152344,,4646.8359375,3204.6266666666666,308023.0979159933,on,cross_fed,Nto1,1,1,same_step,64,4,64,4
2,16,4,seq,,zmq,exchange_dummy,,local,1,300,0,scaling_F2_N16_M4_seq_zmq_local_xcross_fed_1toN_w1_f1_same_step,20260728_083249,2.9292564392089844,0.6330208778381348,0.6049160957336426,0.18478918075561523,300,0.0006148250897725423,0.0006545782089233398,0.0007338523864746094,,4686.7578125,3520.0133333333333,207804.3738436409,on,cross_fed,1toN,1,1,same_step,64,64,4,64
2,16,4,seq,,zmq,exchange_dummy,,local,1,300,1,scaling_F2_N16_M4_seq_zmq_local_xcross_fed_1toN_w1_f1_same_step,20260728_083255,2.835371494293213,0.6358814239501953,0.33963608741760254,0.1605846881866455,300,0.0005341974894205729,0.0006482601165771484,0.0008318424224853516,,4663.19921875,3546.2999999999997,239126.1609909419,on,cross_fed,1toN,1,1,same_step,64,64,4,64
2,16,4,seq,,zmq,exchange_dummy,,local,1,300,2,scaling_F2_N16_M4_seq_zmq_local_xcross_fed_1toN_w1_f1_same_step,20260728_083300,2.85575532913208,0.6325235366821289,0.48493242263793945,0.14237451553344727,300,0.0004737218221028646,0.000517725944519043,0.000576019287109375,,4696.08984375,3453.520000000001,269711.18992836116,on,cross_fed,1toN,1,1,same_step,64,64,4,64
2,16,4,seq,,zmq,exchange_dummy,,local,1,300,0,scaling_F2_N16_M4_seq_zmq_local_xcross_fed_1to1_w1_f1_same_step,20260728_083305,2.848383903503418,0.6323838233947754,0.4761936664581299,0.1554718017578125,300,0.0005173937479654948,0.0005660057067871094,0.0005958080291748047,,4697.04296875,3483.86,246990.12660712533,on,cross_fed,1to1,1,1,same_step,64,64,4,4
2,16,4,seq,,zmq,exchange_dummy,,local,1,300,1,scaling_F2_N16_M4_seq_zmq_local_xcross_fed_1to1_w1_f1_same_step,20260728_083311,2.8419270515441895,0.633840799331665,0.3090634346008301,0.1570432186126709,300,0.0005225618680318197,0.0004924535751342773,0.0006220340728759766,,4686.3203125,3683.0,244518.67670076987,on,cross_fed,1to1,1,1,same_step,64,64,4,4
2,16,4,seq,,zmq,exchange_dummy,,local,1,300,2,scaling_F2_N16_M4_seq_zmq_local_xcross_fed_1to1_w1_f1_same_step,20260728_083316,2.730198383331299,0.6328334808349609,0.5370266437530518,0.15953660011291504,300,0.00053084929784139,0.0005192756652832031,0.0007164478302001953,,4684.69140625,3138.807142857143,240697.1188606356,on,cross_fed,1to1,1,1,same_step,64,64,4,4
2,16,16,seq,,zmq,exchange_dummy,,local,1,300,0,scaling_F2_N16_M16_seq_zmq_local_xcross_fed_Nto1_w1_f1_same_step,20260728_083321,2.8374574184417725,0.6361570358276367,0.5151500701904297,0.40518641471862793,300,0.0013497487703959148,0.0013076066970825195,0.0014846324920654297,,4722.640625,3425.353333333333,379084.7728857441,on,cross_fed,Nto1,1,1,same_step,256,16,256,16
2,16,16,seq,,zmq,exchange_dummy,,local,1,300,1,scaling_F2_N16_M16_seq_zmq_local_xcross_fed_Nto1_w1_f1_same_step,20260728_083327,2.7969868183135986,0.6330034732818604,0.42327237129211426,0.601609468460083,300,0.0020041735967000324,0.001545548439025879,0.0032889842987060547,,4727.55859375,3428.5266666666666,255315.1305832405,on,cross_fed,Nto1,1,1,same_step,256,16,256,16
2,16,16,seq,,zmq,exchange_dummy,,local,1,300,2,scaling_F2_N16_M16_seq_zmq_local_xcross_fed_Nto1_w1_f1_same_step,20260728_083333,2.7409145832061768,0.6330499649047852,0.3064875602722168,0.5666177272796631,300,0.0018876870473225912,0.0014820098876953125,0.0031425952911376953,,4693.19921875,3211.721428571429,271082.235173677,on,cross_fed,Nto1,1,1,same_step,256,16,256,16
2,16,16,seq,,zmq,exchange_dummy,,local,1,300,0,scaling_F2_N16_M16_seq_zmq_local_xcross_fed_1toN_w1_f1_same_step,20260728_083338,2.804534435272217,0.633659839630127,0.47200560569763184,0.5445168018341064,300,0.00181396484375,0.001659393310546875,0.0023796558380126953,,4707.015625,3413.4214285714274,282084.9595138775,on,cross_fed,1toN,1,1,same_step,256,256,16,256
2,16,16,seq,,zmq,exchange_dummy,,local,1,300,1,scaling_F2_N16_M16_seq_zmq_local_xcross_fed_1toN_w1_f1_same_step,20260728_083343,2.793689727783203,0.6336550712585449,0.5077040195465088,0.47692298889160156,300,0.001588716506958008,0.0013451576232910156,0.002446413040161133,,4707.640625,3370.5333333333333,322064.57557639625,on,cross_fed,1toN,1,1,same_step,256,256,16,256
2,16,16,seq,,zmq,exchange_dummy,,local,1,300,2,scaling_F2_N16_M16_seq_zmq_local_xcross_fed_1toN_w1_f1_same_step,20260728_083349,2.832658290863037,0.6322915554046631,0.5213255882263184,0.47952723503112793,300,0.0015974505742390951,0.001312255859375,0.002173185348510742,,4711.01171875,3244.6933333333336,320315.48737795727,on,cross_fed,1toN,1,1,same_step,256,256,16,256
2,16,16,seq,,zmq,exchange_dummy,,local,1,300,0,scaling_F2_N16_M16_seq_zmq_local_xcross_fed_1to1_w1_f1_same_step,20260728_083354,2.7745769023895264,0.6315121650695801,0.34928393363952637,0.47960329055786133,300,0.0015976913770039875,0.001756906509399414,0.0019028186798095703,,4708.89453125,3785.957142857143,320264.69172331307,on,cross_fed,1to1,1,1,same_step,256,256,16,16
2,16,16,seq,,zmq,exchange_dummy,,local,1,300,1,scaling_F2_N16_M16_seq_zmq_local_xcross_fed_1to1_w1_f1_same_step,20260728_083400,2.7876224517822266,0.6320726871490479,0.4382922649383545,0.47508955001831055,300,0.0015825668970743815,0.0013554096221923828,0.002443075180053711,,4711.0,3374.913333333333,323307.4690741568,on,cross_fed,1to1,1,1,same_step,256,256,16,16
2,16,16,seq,,zmq,exchange_dummy,,local,1,300,2,scaling_F2_N16_M16_seq_zmq_local_xcross_fed_1to1_w1_f1_same_step,20260728_083405,2.8342385292053223,0.6360995769500732,0.47704267501831055,0.474445104598999,300,0.001580509344736735,0.001221776008605957,0.0025038719177246094,,4710.94921875,3573.114285714285,323746.6221299147,on,cross_fed,1to1,1,1,same_step,256,256,16,16
2,4,4,seq,,zmq,exchange_dummy,,local,1,300,0,scaling_F2_N4_M4_seq_zmq_local_xcross_fed_all2all_w16_f1_same_step,20260728_083410,1.828556776046753,0.6314883232116699,0.06806659698486328,0.11890172958374023,300,0.0003956405321756999,0.0003439188003540039,0.0004799365997314453,,1342.953125,1608.95,80738.943273646,on,cross_fed,all2all,16,1,same_step,64,16,16,16
2,4,4,seq,,zmq,exchange_dummy,,local,1,300,1,scaling_F2_N4_M4_seq_zmq_local_xcross_fed_all2all_w16_f1_same_step,20260728_083414,1.8455891609191895,0.6355602741241455,0.07130241394042969,0.13034582138061523,300,0.00043367862701416016,0.00045013427734375,0.0005075931549072266,,1351.37890625,1655.6799999999998,73650.23211574693,on,cross_fed,all2all,16,1,same_step,64,16,16,16
2,4,4,seq,,zmq,exchange_dummy,,local,1,300,2,scaling_F2_N4_M4_seq_zmq_local_xcross_fed_all2all_w16_f1_same_step,20260728_083418,1.7880401611328125,0.6309292316436768,0.06998181343078613,0.18920207023620605,300,0.000629578431447347,0.0006015300750732422,0.0007410049438476562,,1341.66015625,1433.75,50739.402523529716,on,cross_fed,all2all,16,1,same_step,64,16,16,16
2,4,4,seq,,zmq,exchange_dummy,,local,1,300,0,scaling_F2_N4_M4_seq_zmq_local_xcross_fed_all2all_w64_f1_same_step,20260728_083422,1.8224165439605713,0.6323256492614746,0.07131814956665039,0.14628982543945312,300,0.00048676172892252607,0.0005136728286743164,0.0005662441253662109,,1355.2109375,1654.23,65623.15575373542,on,cross_fed,all2all,64,1,same_step,64,16,16,16
2,4,4,seq,,zmq,exchange_dummy,,local,1,300,1,scaling_F2_N4_M4_seq_zmq_local_xcross_fed_all2all_w64_f1_same_step,20260728_083425,1.9196276664733887,0.6344616413116455,0.0715491771697998,0.14568161964416504,300,0.0004848019282023112,0.000492095947265625,0.0005905628204345703,,1348.98046875,1876.3799999999999,65897.12568715602,on,cross_fed,all2all,64,1,same_step,64,16,16,16
2,4,4,seq,,zmq,exchange_dummy,,local,1,300,2,scaling_F2_N4_M4_seq_zmq_local_xcross_fed_all2all_w64_f1_same_step,20260728_083429,1.835603952407837,0.631720781326294,0.06862974166870117,0.15949225425720215,300,0.0005307443936665853,0.0006014108657836914,0.0006895065307617188,,1351.87890625,1720.65,60191.01080933211,on,cross_fed,all2all,64,1,same_step,64,16,16,16
2,4,4,seq,,zmq,exchange_dummy,,local,1,300,0,scaling_F2_N4_M4_seq_zmq_local_xcross_fed_all2all_w256_f1_same_step,20260728_083433,1.8156852722167969,0.632178783416748,0.059012651443481445,0.16094589233398438,300,0.0005357718467712402,0.0005261898040771484,0.0006029605865478516,,1381.9609375,1681.83,59647.37503258989,on,cross_fed,all2all,256,1,same_step,64,16,16,16
2,4,4,seq,,zmq,exchange_dummy,,local,1,300,1,scaling_F2_N4_M4_seq_zmq_local_xcross_fed_all2all_w256_f1_same_step,20260728_083437,1.8346047401428223,0.6325657367706299,0.07121133804321289,0.19934606552124023,300,0.0006635737419128418,0.0005462169647216797,0.0008828639984130859,,1389.31640625,1939.22,48157.45911462258,on,cross_fed,all2all,256,1,same_step,64,16,16,16
2,4,4,seq,,zmq,exchange_dummy,,local,1,300,2,scaling_F2_N4_M4_seq_zmq_local_xcross_fed_all2all_w256_f1_same_step,20260728_083440,1.8891959190368652,0.6316349506378174,0.07120013236999512,0.2326669692993164,300,0.0007745496431986491,0.0007969141006469727,0.0009570121765136719,,1369.7890625,1962.0900000000001,41260.6913173395,on,cross_fed,all2all,256,1,same_step,64,16,16,16
2,4,4,seq,,zmq,exchange_dummy,,local,1,300,0,scaling_F2_N4_M4_seq_zmq_local_xcross_fed_all2all_w1024_f1_same_step,20260728_083444,1.8139760494232178,0.6311459541320801,0.07011890411376953,0.47828078269958496,300,0.0015931232770284016,0.0014458894729614258,0.0026085376739501953,,1480.95703125,1747.8400000000001,20071.891548337408,on,cross_fed,all2all,1024,1,same_step,64,16,16,16
2,4,4,seq,,zmq,exchange_dummy,,local,1,300,1,scaling_F2_N4_M4_seq_zmq_local_xcross_fed_all2all_w1024_f1_same_step,20260728_083448,1.786600112915039,0.6309723854064941,0.07098126411437988,0.4609794616699219,300,0.0015357247988382976,0.0016254186630249023,0.0020830631256103516,,1474.28125,1572.4900000000002,20825.222809761424,on,cross_fed,all2all,1024,1,same_step,64,16,16,16
2,4,4,seq,,zmq,exchange_dummy,,local,1,300,2,scaling_F2_N4_M4_seq_zmq_local_xcross_fed_all2all_w1024_f1_same_step,20260728_083451,1.8449985980987549,0.6322495937347412,0.07171010971069336,0.45815610885620117,300,0.001526314417521159,0.0014216899871826172,0.0022153854370117188,,1431.75,1796.3899999999999,20953.55669046224,on,cross_fed,all2all,1024,1,same_step,64,16,16,16
2,4,4,seq,,zmq,exchange_dummy,,local,1,300,0,scaling_F2_N4_M4_seq_zmq_local_xcross_fed_all2all_w4096_f1_same_step,20260728_083455,1.8453001976013184,0.6295304298400879,0.07199835777282715,1.0570647716522217,300,0.0035224405924479166,0.0034546852111816406,0.0036783218383789062,,1723.76953125,1599.746153846154,9081.75190153668,on,cross_fed,all2all,4096,1,same_step,64,16,16,16
2,4,4,seq,,zmq,exchange_dummy,,local,1,300,1,scaling_F2_N4_M4_seq_zmq_local_xcross_fed_all2all_w4096_f1_same_step,20260728_083500,1.9114511013031006,0.6353228092193604,0.07187008857727051,1.1224238872528076,300,0.003740248680114746,0.0033599138259887695,0.004457235336303711,,1702.2734375,1642.7615384615385,8552.91847315947,on,cross_fed,all2all,4096,1,same_step,64,16,16,16
2,4,4,seq,,zmq,exchange_dummy,,local,1,300,2,scaling_F2_N4_M4_seq_zmq_local_xcross_fed_all2all_w4096_f1_same_step,20260728_083505,1.874605655670166,0.6300227642059326,0.07026195526123047,1.122645378112793,300,0.0037408884366353355,0.003453493118286133,0.004443168640136719,,1746.125,1721.7846153846153,8551.231036231533,on,cross_fed,all2all,4096,1,same_step,64,16,16,16
2,4,4,seq,,zmq,exchange_dummy,,local,1,300,0,scaling_F2_N4_M4_seq_zmq_local_xcross_fed_all2all_w1_f2_same_step,20260728_083509,1.9570417404174805,0.635469913482666,0.07179522514343262,0.0838921070098877,300,0.00027899424235026043,0.0002880096435546875,0.0004525184631347656,,1339.27734375,1816.3200000000002,114432.69625911916,on,cross_fed,all2all,1,2,same_step,64,16,16,16
2,4,4,seq,,zmq,exchange_dummy,,local,1,300,1,scaling_F2_N4_M4_seq_zmq_local_xcross_fed_all2all_w1_f2_same_step,20260728_083513,1.8630387783050537,0.6324059963226318,0.06984972953796387,0.08967757225036621,300,0.0002982608477274577,0.0002727508544921875,0.00047969818115234375,,1345.328125,1712.64,107050.17719701702,on,cross_fed,all2all,1,2,same_step,64,16,16,16
2,4,4,seq,,zmq,exchange_dummy,,local,1,300,2,scaling_F2_N4_M4_seq_zmq_local_xcross_fed_all2all_w1_f2_same_step,20260728_083517,1.8524928092956543,0.6320664882659912,0.07123875617980957,0.08856678009033203,300,0.0002945582071940104,0.000293731689453125,0.0004894733428955078,,1348.03515625,1911.3,108392.7855366161,on,cross_fed,all2all,1,2,same_step,64,16,16,16
2,4,4,seq,,zmq,exchange_dummy,,local,1,300,0,scaling_F2_N4_M4_seq_zmq_local_xcross_fed_all2all_w1_f5_same_step,20260728_083520,1.8475699424743652,0.6321868896484375,0.07071733474731445,0.06545758247375488,300,0.00021755536397298177,0.00016319751739501953,0.0005118846893310547,,1327.3515625,1652.58,146659.8618097316,on,cross_fed,all2all,1,5,same_step,64,16,16,16
2,4,4,seq,,zmq,exchange_dummy,,local,1,300,1,scaling_F2_N4_M4_seq_zmq_local_xcross_fed_all2all_w1_f5_same_step,20260728_083524,1.845625400543213,0.6349024772644043,0.0682680606842041,0.06653141975402832,300,0.0002210537592569987,0.0001468658447265625,0.0006358623504638672,,1323.1328125,1409.63,144292.72718802522,on,cross_fed,all2all,1,5,same_step,64,16,16,16
2,4,4,seq,,zmq,exchange_dummy,,local,1,300,2,scaling_F2_N4_M4_seq_zmq_local_xcross_fed_all2all_w1_f5_same_step,20260728_083528,1.8042855262756348,0.6319944858551025,0.0665595531463623,0.06951785087585449,300,0.0002310641606648763,0.000171661376953125,0.0005717277526855469,,1329.3515625,1545.29,138094.0273476485,on,cross_fed,all2all,1,5,same_step,64,16,16,16
2,4,4,seq,,zmq,exchange_dummy,,local,1,300,0,scaling_F2_N4_M4_seq_zmq_local_xcross_fed_all2all_w1_f10_same_step,20260728_083532,1.875988483428955,0.6328575611114502,0.07419228553771973,0.047430992126464844,300,0.00015754461288452148,0.00012230873107910156,0.0003402233123779297,,1342.12109375,1325.1454545454546,202399.3083341711,on,cross_fed,all2all,1,10,same_step,64,16,16,16
2,4,4,seq,,zmq,exchange_dummy,,local,1,300,1,scaling_F2_N4_M4_seq_zmq_local_xcross_fed_all2all_w1_f10_same_step,20260728_083536,1.7805233001708984,0.6316759586334229,0.0701603889465332,0.0457460880279541,300,0.0001519171396891276,0.0001138448715209961,0.00032806396484375,,1329.015625,1445.8200000000002,209854.00968348855,on,cross_fed,all2all,1,10,same_step,64,16,16,16
2,4,4,seq,,zmq,exchange_dummy,,local,1,300,2,scaling_F2_N4_M4_seq_zmq_local_xcross_fed_all2all_w1_f10_same_step,20260728_083539,1.7568254470825195,0.6283495426177979,0.06195330619812012,0.04725170135498047,300,0.00015691995620727538,0.00011897087097167969,0.0003497600555419922,,1326.71875,1548.1100000000001,203167.28762589057,on,cross_fed,all2all,1,10,same_step,64,16,16,16
2,4,4,seq,,zmq,exchange_dummy,,local,1,300,0,scaling_F2_N4_M4_seq_zmq_local_xcross_fed_all2all_w1_f30_same_step,20260728_083543,1.8124136924743652,0.6339688301086426,0.06991291046142578,0.05219268798828125,300,0.00017324606577555338,0.000125885009765625,0.00037169456481933594,,1326.17578125,1591.16,183933.8108463675,on,cross_fed,all2all,1,30,same_step,64,16,16,16
2,4,4,seq,,zmq,exchange_dummy,,local,1,300,1,scaling_F2_N4_M4_seq_zmq_local_xcross_fed_all2all_w1_f30_same_step,20260728_083547,1.9293761253356934,0.6325886249542236,0.06594538688659668,0.04957008361816406,300,0.0001645525296529134,0.00014221668243408203,0.00017571449279785156,,1341.02734375,1737.86,193665.1968140367,on,cross_fed,all2all,1,30,same_step,64,16,16,16
2,4,4,seq,,zmq,exchange_dummy,,local,1,300,2,scaling_F2_N4_M4_seq_zmq_local_xcross_fed_all2all_w1_f30_same_step,20260728_083551,1.8645927906036377,0.6322975158691406,0.07046198844909668,0.05017256736755371,300,0.00016657908757527668,0.00012409687042236328,0.0002434253692626953,,1336.93359375,1799.3200000000002,191339.62050760552,on,cross_fed,all2all,1,30,same_step,64,16,16,16
2,4,4,seq,,zmq,exchange_dummy,,local,1,300,0,scaling_F2_N4_M4_seq_zmq_local_xcross_fed_all2all_w1_f1_next_step,20260728_083554,1.8056042194366455,0.6310389041900635,0.0695343017578125,0.15436482429504395,300,0.0005136171976725261,0.0005763769149780273,0.0006325244903564453,,1343.96484375,1505.9100000000003,62190.334124639165,on,cross_fed,all2all,1,1,next_step,64,16,16,16
2,4,4,seq,,zmq,exchange_dummy,,local,1,300,1,scaling_F2_N4_M4_seq_zmq_local_xcross_fed_all2all_w1_f1_next_step,20260728_083558,1.9634506702423096,0.7325906753540039,0.07063937187194824,0.14449334144592285,300,0.00048078695933024087,0.0003854036331176758,0.0006630420684814453,,1334.9140625,1623.190909090909,66439.04766776283,on,cross_fed,all2all,1,1,next_step,64,16,16,16
2,4,4,seq,,zmq,exchange_dummy,,local,1,300,2,scaling_F2_N4_M4_seq_zmq_local_xcross_fed_all2all_w1_f1_next_step,20260728_083602,1.8199987411499023,0.6315209865570068,0.07130599021911621,0.12968802452087402,300,0.00043146371841430665,0.00045228004455566406,0.0005145072937011719,,1344.34375,1492.04,74023.79699642063,on,cross_fed,all2all,1,1,next_step,64,16,16,16
2,4,32,seq,,zmq,exchange_dummy,,local,1,300,0,scaling_F2_N4_M32_seq_zmq_local_xcross_fed_all2all_w1_f1_next_step,20260728_083606,1.8410000801086426,0.6346192359924316,0.06720995903015137,0.7457213401794434,300,0.002484890619913737,0.0025697946548461914,0.0029001235961914062,,1370.41796875,1475.5692307692307,102987.5314839717,on,cross_fed,all2all,1,1,next_step,512,128,128,128
2,4,32,seq,,zmq,exchange_dummy,,local,1,300,1,scaling_F2_N4_M32_seq_zmq_local_xcross_fed_all2all_w1_f1_next_step,20260728_083611,1.9561336040496826,0.6341509819030762,0.06714296340942383,0.7485859394073486,300,0.002494335174560547,0.0022236108779907227,0.004248619079589844,,1366.69140625,1510.4846153846154,102593.43110398538,on,cross_fed,all2all,1,1,next_step,512,128,128,128
2,4,32,seq,,zmq,exchange_dummy,,local,1,300,2,scaling_F2_N4_M32_seq_zmq_local_xcross_fed_all2all_w1_f1_next_step,20260728_083615,1.8536202907562256,0.6362087726593018,0.07530426979064941,0.7584781646728516,300,0.0025273863474527996,0.002228260040283203,0.004091501235961914,,1362.703125,1385.3,101255.3868747501,on,cross_fed,all2all,1,1,next_step,512,128,128,128
2,4,1,seq,,zmq,exchange_dummy,,local,1,300,0,scaling_F2_N4_M1_seq_zmq_local_xintra_fed_all2all_w1_f1_same_step,20260728_083620,1.8891417980194092,0.6310086250305176,0.07035541534423828,0.03854775428771973,300,0.00012793699900309245,0.00010287761688232422,0.00016808509826660156,,1340.01953125,1827.6200000000001,62260.43629121542,on,intra_fed,all2all,1,1,same_step,8,4,2,2
